human_id	human	mouse_id	mouse	phenotype_plusAO	percentile_plusAO	n_mice	n_guides	excluded_family
ENSG00000037474	NSUN2	ENSMUSG00000021595	Nsun2	-1.14593641186	0.249350442759	35	4	False
ENSG00000076685	NT5C2	ENSMUSG00000025041	Nt5c2	-0.402723897446	0.449201972533	40	4	False
ENSG00000198400	NTRK1	ENSMUSG00000028072	Ntrk1	-0.227048905897	0.511135266981	40	4	False
ENSG00000148053	NTRK2	ENSMUSG00000055254	Ntrk2	0.431649689085	0.762049949626	24	4	False
ENSG00000140538	NTRK3	ENSMUSG00000059146	Ntrk3	-0.251320673757	0.500901426375	41	4	False
ENSG00000101188	NTSR1	ENSMUSG00000027568	Ntsr1	-0.697838324824	0.352802375524	46	4	False
ENSG00000102900	NUP93	ENSMUSG00000032939	Nup93	-2.64179999074	0.101516517313	27	4	False
ENSG00000188937	NYX	ENSMUSG00000051228	Nyx	0.0524831854921	0.626570868021	54	4	False
ENSG00000122126	OCRL	ENSMUSG00000001173	Ocrl	-0.12589676671	0.552441804974	13	4	False
ENSG00000105953	OGDH	ENSMUSG00000020456	Ogdh	-0.458873863873	0.42995386818	28	4	False
ENSG00000119900	OGFRL1	ENSMUSG00000026158	Ogfrl1	0.511298577471	0.789039715786	32	4	False
ENSG00000147162	OGT	ENSMUSG00000034160	Ogt	-10.0732226248	0.00665464764834	32	4	False
ENSG00000198836	OPA1	ENSMUSG00000038084	Opa1	-4.2818442433	0.0488095869346	38	4	False
ENSG00000079482	OPHN1	ENSMUSG00000031214	Ophn1	-0.385595022237	0.454610530781	31	4	False
ENSG00000128617	OPN1SW	ENSMUSG00000058831	Opn1sw	-2.35771556582	0.11668169044	39	4	False
ENSG00000116329	OPRD1	ENSMUSG00000050511	Oprd1	-2.22000832398	0.125855029429	47	4	False
ENSG00000082556	OPRK1	ENSMUSG00000025905	Oprk1	-0.433598752212	0.437536454743	26	4	False
ENSG00000125510	OPRL1	ENSMUSG00000027584	Oprl1	-0.420366308419	0.442573837425	36	4	False
ENSG00000112038	OPRM1	ENSMUSG00000000766	Oprm1	-0.0716017999285	0.574500238613	16	4	False
ENSG00000167332	OR51E2	ENSMUSG00000043366	Or51e2	-2.64921744707	0.101198366828	11	4	False
ENSG00000115947	ORC4	ENSMUSG00000026761	Orc4	-1.99521355196	0.144572882974	19	4	False
ENSG00000091651	ORC6	ENSMUSG00000031697	Orc6	-5.0672082138	0.0345458401824	28	4	False
ENSG00000130703	OSBPL2	ENSMUSG00000039050	Osbpl2	-4.76383823295	0.0391590222175	33	4	False
ENSG00000145623	OSMR	ENSMUSG00000022146	Osmr	-0.645433949276	0.367861498489	28	4	False
ENSG00000169918	OTUD7A	ENSMUSG00000033510	Otud7a	1.70598275297	0.968317514184	42	4	False
ENSG00000165588	OTX2	ENSMUSG00000021848	Otx2	-0.704871053037	0.350999522774	38	4	False
ENSG00000125850	OVOL2	ENSMUSG00000037279	Ovol2	-0.502702361663	0.413728193435	42	4	False
ENSG00000180914	OXTR	ENSMUSG00000049112	Oxtr	0.587681513992	0.809878572565	42	4	False
ENSG00000187848	P2RX2	ENSMUSG00000029503	P2rx2	1.58035122833	0.960840977782	44	4	False
ENSG00000169313	P2RY12	ENSMUSG00000036353	P2ry12	1.07323720465	0.911209502094	17	4	False
ENSG00000179364	PACS2	ENSMUSG00000021143	Pacs2	-1.85797239044	0.156980751896	34	4	False
ENSG00000171759	PAH	ENSMUSG00000020051	Pah	-3.84334063136	0.0583010764091	37	4	False
ENSG00000149269	PAK1	ENSMUSG00000030774	Pak1	-0.0735983185053	0.573598812238	37	4	False
ENSG00000180370	PAK2	ENSMUSG00000022781	Pak2	-1.01138919454	0.27761281086	40	4	True
ENSG00000077264	PAK3	ENSMUSG00000031284	Pak3	-0.107056105624	0.559547165809	38	4	False
ENSG00000125779	PANK2	ENSMUSG00000037514	Pank2	1.09487858471	0.913648655814	22	4	False
ENSG00000182749	PAQR7	ENSMUSG00000037348	Paqr7	-0.498260192572	0.415531046185	40	4	False
ENSG00000170915	PAQR8	ENSMUSG00000025931	Paqr8	-0.118966576166	0.555040033936	46	4	False
ENSG00000116288	PARK7	ENSMUSG00000028964	Park7	-0.0967650523142	0.564319423087	40	4	False
ENSG00000125813	PAX1	ENSMUSG00000037034	Pax1	-1.21219862624	0.237790975131	35	4	False
ENSG00000075891	PAX2	ENSMUSG00000004231	Pax2	-0.475272264119	0.424651360093	43	4	False
ENSG00000135903	PAX3	ENSMUSG00000004872	Pax3	-1.27898115574	0.227026883716	40	4	False
ENSG00000106331	PAX4	ENSMUSG00000029706	Pax4	0.417406274722	0.757701892995	41	4	False
ENSG00000196092	PAX5	ENSMUSG00000014030	Pax5	-0.933369892417	0.295111087544	38	4	False
ENSG00000007372	PAX6	ENSMUSG00000027168	Pax6	-2.28409690927	0.121984198526	21	4	False
ENSG00000009709	PAX7	ENSMUSG00000028736	Pax7	-0.895829241757	0.303701150644	48	4	False
ENSG00000125618	PAX8	ENSMUSG00000026976	Pax8	1.39689100072	0.946206055464	39	4	False
ENSG00000185630	PBX1	ENSMUSG00000052534	Pbx1	-0.804082603285	0.325335383636	45	4	False
ENSG00000167081	PBX3	ENSMUSG00000038718	Pbx3	0.00245751437727	0.605254785514	41	4	False
ENSG00000175198	PCCA	ENSMUSG00000041650	Pcca	0.848017875838	0.871228591124	24	4	False
ENSG00000150275	PCDH15	ENSMUSG00000052613	Pcdh15	0.563414830644	0.802932286972	28	4	False
ENSG00000165194	PCDH19	ENSMUSG00000051323	Pcdh19	0.618225875445	0.818150485179	23	4	False
ENSG00000186472	PCLO	ENSMUSG00000061601	Pclo	-0.966376005341	0.286998250172	28	4	False
ENSG00000125851	PCSK2	ENSMUSG00000027419	Pcsk2	0.546827456017	0.798902380826	13	4	False
ENSG00000099139	PCSK5	ENSMUSG00000024713	Pcsk5	-0.858806363954	0.312450288987	38	4	False
ENSG00000185813	PCYT2	ENSMUSG00000025137	Pcyt2	-11.2681161127	0.00479876981812	44	4	False
ENSG00000114209	PDCD10	ENSMUSG00000027835	Pdcd10	-5.5825125397	0.0275995545893	36	4	False
ENSG00000112541	PDE10A	ENSMUSG00000023868	Pde10a	0.585822277252	0.809454371918	39	4	False
ENSG00000154678	PDE1C	ENSMUSG00000004347	Pde1c	0.509574080313	0.788350389734	27	4	False
ENSG00000172572	PDE3A	ENSMUSG00000041741	Pde3a	0.62650515664	0.819847287767	40	4	False
ENSG00000184588	PDE4B	ENSMUSG00000028525	Pde4b	-0.449886140602	0.432393021899	40	4	False
ENSG00000113448	PDE4D	ENSMUSG00000021699	Pde4d	0.646576269752	0.825680046662	38	4	False
ENSG00000113721	PDGFRB	ENSMUSG00000024620	Pdgfrb	-1.26950955636	0.228776711384	36	4	False
ENSG00000131828	PDHA1	ENSMUSG00000031299	Pdha1	0.2581830708	0.705101012779	36	4	False
ENSG00000168291	PDHB	ENSMUSG00000021748	Pdhb	1.46602596466	0.952463015006	27	4	False
ENSG00000110435	PDHX	ENSMUSG00000010914	Pdhx	0.0823801190197	0.63818336073	28	4	False
ENSG00000121892	PDS5A	ENSMUSG00000029202	Pds5a	0.319725162738	0.725992894639	22	4	False
ENSG00000148459	PDSS1	ENSMUSG00000026784	Pdss1	-2.01365931591	0.14314120579	30	4	False
ENSG00000164494	PDSS2	ENSMUSG00000038240	Pdss2	-3.4959472464	0.0664139137812	42	4	False
ENSG00000198300	PEG3	ENSMUSG00000002265	Peg3	-0.476511190333	0.42385598388	34	4	False
ENSG00000127980	PEX1	ENSMUSG00000005907	Pex1	-2.17932459718	0.129354684766	23	4	False
ENSG00000142655	PEX14	ENSMUSG00000028975	Pex14	-0.828781470195	0.319555649822	34	4	False
ENSG00000152556	PFKM	ENSMUSG00000033065	Pfkm	-0.450101384965	0.432180921576	37	4	False
ENSG00000102144	PGK1	ENSMUSG00000062070	Pgk1	-2.84589486494	0.0906994008166	46	4	False
ENSG00000082175	PGR	ENSMUSG00000031870	Pgr	-0.342634281247	0.468450076886	35	4	False
ENSG00000101856	PGRMC1	ENSMUSG00000006373	Pgrmc1	-1.2117808488	0.238003075455	46	4	False
ENSG00000112137	PHACTR1	ENSMUSG00000054728	Phactr1	0.808207837764	0.862638528024	29	4	False
ENSG00000112419	PHACTR2	ENSMUSG00000062866	Phactr2	-0.260248230296	0.498038072008	45	4	False
ENSG00000109118	PHF12	ENSMUSG00000037791	Phf12	-3.74681116145	0.0606341799671	43	4	False
ENSG00000135365	PHF21A	ENSMUSG00000058318	Phf21a	-2.2635758168	0.123521925871	37	4	False
ENSG00000156531	PHF6	ENSMUSG00000025626	Phf6	-4.20551893125	0.0501882390371	12	4	False
ENSG00000172943	PHF8	ENSMUSG00000041229	Phf8	1.51598130002	0.955909645262	38	4	False
ENSG00000067177	PHKA1	ENSMUSG00000034055	Phka1	0.49090120814	0.781457129222	39	4	False
ENSG00000102893	PHKB	ENSMUSG00000036879	Phkb	-0.233275738878	0.508908213585	38	4	False
ENSG00000165462	PHOX2A	ENSMUSG00000007946	Phox2a	-1.88421525431	0.154753698499	53	4	False
ENSG00000109132	PHOX2B	ENSMUSG00000012520	Phox2b	-0.276640698611	0.492099262951	35	4	False
ENSG00000241973	PI4KA	ENSMUSG00000041720	Pi4ka	-2.30073343418	0.120605546423	27	4	False
ENSG00000143393	PI4KB	ENSMUSG00000038861	Pi4kb	-4.04561948717	0.0530515934037	32	4	False
ENSG00000083535	PIBF1	ENSMUSG00000022064	Pibf1	-4.56970561359	0.0432949785248	27	4	False
ENSG00000197563	PIGN	ENSMUSG00000056536	Pign	-0.628994025511	0.373110981494	14	4	False
ENSG00000121879	PIK3CA	ENSMUSG00000027665	Pik3ca	-0.971201207708	0.285884723474	39	4	False
ENSG00000051382	PIK3CB	ENSMUSG00000032462	Pik3cb	0.874053122118	0.876000848401	15	4	False
ENSG00000145675	PIK3R1	ENSMUSG00000041417	Pik3r1	0.377940288661	0.745294024073	8	4	False
ENSG00000105647	PIK3R2	ENSMUSG00000031834	Pik3r2	0.275151783866	0.710986796755	49	4	False
ENSG00000174238	PITPNA	ENSMUSG00000017781	Pitpna	-3.05432598088	0.0819502624742	38	4	False
ENSG00000091622	PITPNM3	ENSMUSG00000040543	Pitpnm3	-1.11511240222	0.255607402301	41	4	False
ENSG00000164093	PITX2	ENSMUSG00000028023	Pitx2	-0.259005066989	0.498303197412	41	4	False
ENSG00000107859	PITX3	ENSMUSG00000025229	Pitx3	0.282173495635	0.712948724747	43	4	False
ENSG00000165495	PKNOX2	ENSMUSG00000035934	Pknox2	0.192228469427	0.680179224773	16	4	False
ENSG00000182621	PLCB1	ENSMUSG00000051177	Plcb1	0.128835614938	0.656689113951	36	4	False
ENSG00000105223	PLD3	ENSMUSG00000003363	Pld3	-1.09994021691	0.258735882072	49	4	False
ENSG00000178209	PLEC	ENSMUSG00000022565	Plec	-0.401070583463	0.449520123018	39	4	False
ENSG00000114554	PLXNA1	ENSMUSG00000030084	Plxna1	0.451369123416	0.768625059653	40	4	False
ENSG00000076356	PLXNA2	ENSMUSG00000026640	Plxna2	-5.43484219561	0.029667532743	44	4	False
ENSG00000221866	PLXNA4	ENSMUSG00000029765	Plxna4	-0.470469942059	0.426242112519	36	4	False
ENSG00000136040	PLXNC1	ENSMUSG00000074785	Plxnc1	0.360356349582	0.739514290259	47	4	False
ENSG00000004399	PLXND1	ENSMUSG00000030123	Plxnd1	-0.091719521072	0.566440426322	49	4	False
ENSG00000127838	PNKD	ENSMUSG00000026179	Pnkd	-2.16156863209	0.131210562596	44	4	False
ENSG00000138035	PNPT1	ENSMUSG00000020464	Pnpt1	-6.9390943727	0.0168884882549	9	4	False
ENSG00000143442	POGZ	ENSMUSG00000038902	Pogz	-2.61637149629	0.102630044011	20	4	False
ENSG00000101868	POLA1	ENSMUSG00000006678	Pola1	0.421279825832	0.759080545098	27	4	False
ENSG00000013503	POLR3B	ENSMUSG00000034453	Polr3b	-1.03604823277	0.272363327854	17	4	False
ENSG00000132963	POMP	ENSMUSG00000029649	Pomp	0.817295556447	0.864812556339	20	4	True
ENSG00000127948	POR	ENSMUSG00000005514	Por	0.0756253441572	0.635426056525	37	4	False
ENSG00000064835	POU1F1	ENSMUSG00000004842	Pou1f1	-0.878291063291	0.308049207275	42	4	False
ENSG00000143190	POU2F1	ENSMUSG00000026565	Pou2f1	-0.332400004994	0.471843682062	28	4	False
ENSG00000028277	POU2F2	ENSMUSG00000008496	Pou2f2	-0.611204163676	0.378572564823	38	4	False
ENSG00000198914	POU3F3	ENSMUSG00000045515	Pou3f3	0.0967328504017	0.643804019301	60	4	False
ENSG00000196767	POU3F4	ENSMUSG00000056854	Pou3f4	0.937465467239	0.888673842728	46	4	False
ENSG00000091010	POU4F3	ENSMUSG00000024497	Pou4f3	-0.669037103742	0.361392438623	40	4	False
ENSG00000184271	POU6F1	ENSMUSG00000009739	Pou6f1	-0.229943688349	0.509968715202	45	4	False
ENSG00000106536	POU6F2	ENSMUSG00000009734	Pou6f2	0.513196795473	0.789676016756	35	4	False
ENSG00000186951	PPARA	ENSMUSG00000022383	Ppara	-0.234757874273	0.508165862453	31	4	False
ENSG00000112033	PPARD	ENSMUSG00000002250	Ppard	0.334586345371	0.730712126836	52	4	False
ENSG00000132170	PPARG	ENSMUSG00000000440	Pparg	0.953368127516	0.891802322499	16	4	False
ENSG00000109819	PPARGC1A	ENSMUSG00000029167	Ppargc1a	-0.18316363105	0.528951694151	24	4	False
ENSG00000155846	PPARGC1B	ENSMUSG00000033871	Ppargc1b	-3.23217968604	0.0747918765576	31	4	False
ENSG00000166794	PPIB	ENSMUSG00000032383	Ppib	-0.837614115835	0.317381621507	35	4	False
ENSG00000145725	PPIP5K2	ENSMUSG00000040648	Ppip5k2	-0.0454707953294	0.584893154462	37	4	False
ENSG00000115241	PPM1G	ENSMUSG00000029147	Ppm1g	-0.527221575798	0.405668381144	38	4	False
ENSG00000105568	PPP2R1A	ENSMUSG00000007564	Ppp2r1a	-6.57146971249	0.0188504162469	42	4	False
ENSG00000156475	PPP2R2B	ENSMUSG00000024500	Ppp2r2b	0.526484321485	0.793811973063	27	4	False
ENSG00000112640	PPP2R5D	ENSMUSG00000059409	Ppp2r5d	-0.705939648082	0.35073439737	34	4	False
ENSG00000138814	PPP3CA	ENSMUSG00000028161	Ppp3ca	0.635735241674	0.822816692295	44	4	False
ENSG00000120910	PPP3CC	ENSMUSG00000022092	Ppp3cc	1.22000335294	0.929238029588	11	4	False
ENSG00000221823	PPP3R1	ENSMUSG00000033953	Ppp3r1	0.603997714619	0.814703854923	10	4	False
ENSG00000131238	PPT1	ENSMUSG00000028657	Ppt1	0.087890883156	0.640198313802	39	4	False
ENSG00000170325	PRDM10	ENSMUSG00000042496	Prdm10	-3.19375771988	0.0762765788218	46	4	False
ENSG00000130711	PRDM12	ENSMUSG00000079466	Prdm12	0.319458225832	0.725939869558	29	4	False
ENSG00000142611	PRDM16	ENSMUSG00000039410	Prdm16	0.493632438774	0.782517630839	39	4	False
ENSG00000116731	PRDM2	ENSMUSG00000057637	Prdm2	-0.255517091411	0.499204623787	36	4	False
ENSG00000138738	PRDM5	ENSMUSG00000029913	Prdm5	0.264742091932	0.707381091256	40	4	False
ENSG00000117450	PRDX1	ENSMUSG00000028691	Prdx1	0.0901416273581	0.641470915743	45	4	False
ENSG00000085377	PREP	ENSMUSG00000019849	Prep	0.695288441803	0.838087915584	47	4	False
ENSG00000139174	PRICKLE1	ENSMUSG00000036158	Prickle1	0.857672517666	0.87287236863	50	4	False
ENSG00000162409	PRKAA2	ENSMUSG00000028518	Prkaa2	-0.0217532393326	0.594914894745	27	4	False
ENSG00000072062	PRKACA	ENSMUSG00000005469	Prkaca	0.157735136595	0.666498753911	38	4	True
ENSG00000106617	PRKAG2	ENSMUSG00000028944	Prkag2	2.49950397637	0.990959223713	23	4	False
ENSG00000108946	PRKAR1A	ENSMUSG00000020612	Prkar1a	0.39922744768	0.751338883292	19	4	False
ENSG00000154229	PRKCA	ENSMUSG00000050965	Prkca	0.466071838742	0.773503367093	28	4	False
ENSG00000126583	PRKCG	ENSMUSG00000078816	Prkcg	-2.31963087233	0.119332944483	33	4	False
ENSG00000253729	PRKDC	ENSMUSG00000022672	Prkdc	-2.26080306265	0.123840076356	37	4	False
ENSG00000113494	PRLR	ENSMUSG00000005268	Prlr	2.2391938845	0.986133941354	10	4	False
ENSG00000171867	PRNP	ENSMUSG00000079037	Prnp	-5.2990026647	0.0315764356541	48	4	False
ENSG00000101292	PROKR2	ENSMUSG00000050558	Prokr2	-0.367815329427	0.460655389999	43	4	False
ENSG00000175325	PROP1	ENSMUSG00000044542	Prop1	-0.960099174654	0.288482952437	36	4	False
ENSG00000117707	PROX1	ENSMUSG00000010175	Prox1	0.20643120769	0.685004507132	38	4	False
ENSG00000101161	PRPF6	ENSMUSG00000002455	Prpf6	-4.11331977117	0.0520441168673	16	4	False
ENSG00000126464	PRR12	ENSMUSG00000046574	Prr12	0.0368118705339	0.61978365767	34	4	False
ENSG00000197746	PSAP	ENSMUSG00000004207	Psap	0.342570724841	0.733310355798	29	4	False
ENSG00000080815	PSEN1	ENSMUSG00000019969	Psen1	-0.720277973345	0.346704491224	11	4	False
ENSG00000159377	PSMB4	ENSMUSG00000005779	Psmb4	0.376314939497	0.744763773265	13	4	True
ENSG00000100764	PSMC1	ENSMUSG00000021178	Psmc1	-3.67723638718	0.0625961079591	19	4	True
ENSG00000087191	PSMC5	ENSMUSG00000020708	Psmc5	-2.49473978815	0.108197677501	25	4	True
ENSG00000132300	PTCD3	ENSMUSG00000063884	Ptcd3	0.615779377511	0.817461159128	14	4	False
ENSG00000185920	PTCH1	ENSMUSG00000021466	Ptch1	-0.726498026976	0.344636513071	33	4	False
ENSG00000117425	PTCH2	ENSMUSG00000028681	Ptch2	-0.0547491832317	0.58107534864	41	4	False
ENSG00000165186	PTCHD1	ENSMUSG00000041552	Ptchd1	0.0311256907162	0.617238453789	18	4	False
ENSG00000160801	PTH1R	ENSMUSG00000032492	Pth1r	0.157069065457	0.666392703749	41	4	False
ENSG00000196396	PTPN1	ENSMUSG00000027540	Ptpn1	-0.926016839916	0.29670183997	39	4	False
ENSG00000179295	PTPN11	ENSMUSG00000043733	Ptpn11	-0.475113796813	0.424757410255	26	4	False
ENSG00000081237	PTPRC	ENSMUSG00000026395	Ptprc	-1.64566179145	0.178296834403	23	4	False
ENSG00000153707	PTPRD	ENSMUSG00000028399	Ptprd	-0.0206990504066	0.595392120473	38	4	False
ENSG00000142949	PTPRF	ENSMUSG00000033295	Ptprf	-0.82468759021	0.320510101278	43	4	False
ENSG00000155093	PTPRN2	ENSMUSG00000056553	Ptprn2	-0.671830195944	0.360437987168	37	4	False
ENSG00000151490	PTPRO	ENSMUSG00000030223	Ptpro	1.60290104129	0.9619014794	25	4	False
ENSG00000196090	PTPRT	ENSMUSG00000053141	Ptprt	0.289558750048	0.715546953709	31	4	False
ENSG00000134644	PUM1	ENSMUSG00000028580	Pum1	-3.19190441507	0.0763826289835	23	4	False
ENSG00000185129	PURA	ENSMUSG00000043991	Pura	0.627340711528	0.82000636301	43	4	False
ENSG00000146676	PURB	ENSMUSG00000094483	Purb	0.508377525037	0.787926189087	44	4	False
ENSG00000172733	PURG	ENSMUSG00000049184	Purg	-0.988175005286	0.281536666843	22	4	False
ENSG00000198218	QRICH1	ENSMUSG00000006673	Qrich1	-0.501070233149	0.414470544568	36	4	False
ENSG00000099246	RAB18	ENSMUSG00000073639	Rab18	-0.465137983279	0.428044965269	20	4	False
ENSG00000069974	RAB27A	ENSMUSG00000032202	Rab27a	-0.619745297265	0.375497110133	16	4	False
ENSG00000157869	RAB28	ENSMUSG00000029128	Rab28	-1.12317474422	0.253857574633	33	4	False
ENSG00000115839	RAB3GAP1	ENSMUSG00000036104	Rab3gap1	-1.37505556177	0.212391961398	25	4	False
ENSG00000118873	RAB3GAP2	ENSMUSG00000039318	Rab3gap2	-3.00086911124	0.0835410149	36	4	False
ENSG00000075785	RAB7A	ENSMUSG00000079477	Rab7	-4.23203466396	0.0499761387136	44	4	False
ENSG00000136238	RAC1	ENSMUSG00000001847	Rac1	-3.10291442979	0.0799353094013	36	4	False
ENSG00000132155	RAF1	ENSMUSG00000000441	Raf1	1.24761225584	0.932207434116	27	4	False
ENSG00000108557	RAI1	ENSMUSG00000062115	Rai1	-1.50019219386	0.195689060926	45	4	False
ENSG00000006451	RALA	ENSMUSG00000008859	Rala	-2.05616838271	0.140383901585	38	4	False
ENSG00000153201	RANBP2	ENSMUSG00000003226	Ranbp2	-5.86863585413	0.0245771249801	14	4	False
ENSG00000109756	RAPGEF2	ENSMUSG00000062232	Rapgef2	-0.22902762868	0.51044594093	25	4	False
ENSG00000091428	RAPGEF4	ENSMUSG00000049044	Rapgef4	-0.464341409653	0.428257065592	35	4	False
ENSG00000131759	RARA	ENSMUSG00000037992	Rara	-0.863398526165	0.311230712127	33	4	False
ENSG00000077092	RARB	ENSMUSG00000017491	Rarb	0.235729016161	0.696723050003	46	4	False
ENSG00000172819	RARG	ENSMUSG00000001288	Rarg	0.638576636745	0.823452993266	35	4	False
ENSG00000146282	RARS2	ENSMUSG00000028292	Rars2	-5.32460911709	0.0308871096028	36	4	False
ENSG00000155903	RASA2	ENSMUSG00000032413	Rasa2	1.01782872963	0.902566413914	24	4	False
ENSG00000134438	RAX	ENSMUSG00000024518	Rax	0.104000313608	0.646773423829	42	4	False
ENSG00000023287	RB1CC1	ENSMUSG00000025907	Rb1cc1	-2.00093956046	0.144148682327	24	4	False
ENSG00000078328	RBFOX1	ENSMUSG00000008658	Rbfox1	-0.0231853770214	0.594066493451	34	4	False
ENSG00000106344	RBM28	ENSMUSG00000029701	Rbm28	-6.02426600255	0.0235166233629	25	4	False
ENSG00000137710	RDX	ENSMUSG00000032050	Rdx	-2.95190695066	0.0858210933772	30	4	False
ENSG00000068615	REEP1	ENSMUSG00000052852	Reep1	-0.0563762272332	0.580332997508	21	4	False
ENSG00000132563	REEP2	ENSMUSG00000038555	Reep2	-0.993397647047	0.28074129063	37	4	False
ENSG00000162924	REL	ENSMUSG00000020275	Rel	-0.149049941819	0.542738215176	36	4	False
ENSG00000104856	RELB	ENSMUSG00000002983	Relb	-0.204121991594	0.518982978949	43	4	False
ENSG00000189056	RELN	ENSMUSG00000042453	Reln	0.0427887149832	0.622647012037	30	4	False
ENSG00000135597	REPS1	ENSMUSG00000019854	Reps1	0.156009792019	0.665995015642	30	4	False
ENSG00000084093	REST	ENSMUSG00000029249	Rest	-1.95539673454	0.148284638634	49	4	False
ENSG00000165731	RET	ENSMUSG00000030110	Ret	-0.475376496626	0.424492284851	43	4	False
ENSG00000080298	RFX3	ENSMUSG00000040929	Rfx3	1.77752862326	0.971605069198	23	4	False
ENSG00000181827	RFX7	ENSMUSG00000037674	Rfx7	-1.89199794812	0.154276472772	33	4	False
ENSG00000182175	RGMA	ENSMUSG00000070509	Rgma	-1.81221686241	0.161699984092	42	4	False
ENSG00000182732	RGS6	ENSMUSG00000021219	Rgs6	0.124966300921	0.655310461848	24	4	False
ENSG00000163914	RHO	ENSMUSG00000030324	Rho	-0.892514139604	0.304761652262	40	4	False
ENSG00000008853	RHOBTB2	ENSMUSG00000022075	Rhobtb2	0.0535619495619	0.62715414391	43	4	False
ENSG00000126858	RHOT1	ENSMUSG00000017686	Rhot1	1.15748333976	0.921496367782	20	4	False
ENSG00000117000	RLF	ENSMUSG00000049878	Rlf	0.942075425243	0.889787369426	25	4	False
ENSG00000131263	RLIM	ENSMUSG00000056537	Rlim	-1.74963837734	0.168169043958	23	4	True
ENSG00000155906	RMND1	ENSMUSG00000019763	Rmnd1	-0.941322069974	0.293149159552	37	4	False
ENSG00000082996	RNF13	ENSMUSG00000036503	Rnf13	0.0291613740519	0.616337027414	27	4	False
ENSG00000011275	RNF216	ENSMUSG00000045078	Rnf216	-0.0175127559036	0.596823797656	43	4	False
ENSG00000187147	RNF220	ENSMUSG00000028677	Rnf220	0.802176758514	0.861259875921	34	4	True
ENSG00000185946	RNPC3	ENSMUSG00000027981	Rnpc3	-9.04461896571	0.008722625802	32	4	False
ENSG00000169855	ROBO1	ENSMUSG00000022883	Robo1	0.00877332632684	0.607746964314	53	4	False
ENSG00000185008	ROBO2	ENSMUSG00000052516	Robo2	1.33828860443	0.940903547378	46	4	False
ENSG00000154133	ROBO4	ENSMUSG00000032125	Robo4	-1.82157744993	0.160798557718	34	4	False
ENSG00000185483	ROR1	ENSMUSG00000035305	Ror1	-0.62694581439	0.373906357707	30	4	False
ENSG00000169071	ROR2	ENSMUSG00000021464	Ror2	-4.83251559077	0.0376212948725	49	4	False
ENSG00000069667	RORA	ENSMUSG00000032238	Rora	1.05753623004	0.908929423617	27	4	False
ENSG00000198963	RORB	ENSMUSG00000036192	Rorb	1.8459941264	0.974627498807	36	4	False
ENSG00000143365	RORC	ENSMUSG00000028150	Rorc	0.381931630977	0.746407550772	37	4	False
ENSG00000164610	RP9	ENSMUSG00000032239	Rp9	-1.02480044369	0.274749456493	33	4	False
ENSG00000156313	RPGR	ENSMUSG00000031174	Rpgr	-1.3277526471	0.219391272072	13	4	False
ENSG00000103494	RPGRIP1L	ENSMUSG00000033282	Rpgrip1l	-10.413697683	0.00585927143539	24	4	False
ENSG00000141564	RPTOR	ENSMUSG00000025583	Rptor	0.711178390799	0.842223871891	41	4	False
ENSG00000085721	RRN3	ENSMUSG00000022682	Rrn3	-1.09583108339	0.259160082719	17	4	False
ENSG00000174891	RSRC1	ENSMUSG00000034544	Rsrc1	-2.67991095422	0.099448539159	42	4	False
ENSG00000040608	RTN4R	ENSMUSG00000043811	Rtn4r	-1.6171690308	0.181902539901	37	4	False
ENSG00000124813	RUNX2	ENSMUSG00000039153	Runx2	-0.0562753844019	0.58043904767	49	4	False
ENSG00000020633	RUNX3	ENSMUSG00000070691	Runx3	0.365417981781	0.740998992523	45	4	False
ENSG00000198853	RUSC2	ENSMUSG00000035969	Rusc2	-0.744864133562	0.340129381197	41	4	False
ENSG00000186350	RXRA	ENSMUSG00000015846	Rxra	1.11727416745	0.916299909857	43	4	False
ENSG00000204231	RXRB	ENSMUSG00000039656	Rxrb	-6.33731096328	0.0204941937536	46	4	False
ENSG00000143171	RXRG	ENSMUSG00000015843	Rxrg	-6.07269598416	0.0230924227159	44	4	False
ENSG00000163785	RYK	ENSMUSG00000032547	Ryk	-0.436642680365	0.436422928045	26	4	False
ENSG00000198626	RYR2	ENSMUSG00000021313	Ryr2	-0.0397837680929	0.586802057373	21	4	False
ENSG00000267534	S1PR2	ENSMUSG00000043895	S1pr2	-0.574452459873	0.39002598229	34	4	False
ENSG00000151835	SACS	ENSMUSG00000048279	Sacs	-0.225454063808	0.511718542871	13	4	False
ENSG00000103449	SALL1	ENSMUSG00000031665	Sall1	-1.4388661937	0.20396097354	38	4	False
ENSG00000101115	SALL4	ENSMUSG00000027547	Sall4	-0.860285957093	0.311973063259	42	4	False
ENSG00000177570	SAMD12	ENSMUSG00000058656	Samd12	-1.26411149892	0.229784187921	39	4	False
ENSG00000152700	SAR1B	ENSMUSG00000020386	Sar1b	0.714246894096	0.842913197943	12	4	False
ENSG00000182568	SATB1	ENSMUSG00000023927	Satb1	-0.0170839620157	0.596982872899	41	4	False
ENSG00000119042	SATB2	ENSMUSG00000038331	Satb2	-2.32497808464	0.118961768917	43	4	False
ENSG00000133812	SBF2	ENSMUSG00000038371	Sbf2	-1.22044401069	0.236412323029	37	4	False
ENSG00000198794	SCAMP5	ENSMUSG00000040722	Scamp5	-0.707550591127	0.350257171642	57	4	False
ENSG00000138760	SCARB2	ENSMUSG00000029426	Scarb2	0.161029900698	0.667824380932	22	4	False
