permutation	T
5032	-0.24257040688
5033	-0.0388545554537
5034	-0.0528024510716
5035	0.0432329690657
5036	-0.132593781654
5037	-0.181856091213
5038	-0.028417464303
5039	0.141522551112
5040	-0.0810242318545
5041	-0.0808839935468
5042	-0.284948099524
5043	-0.0533266986822
5044	-0.0495184707514
5045	-0.127281465664
5046	-0.0916929246603
5047	-0.107720588334
5048	-0.190661224753
5049	-0.103758459232
5050	-0.195292808135
5051	-0.147765335095
5052	-0.115880707683
5053	-0.202349133382
5054	0.0645464275638
5055	-0.229274186934
5056	-0.137283105257
5057	-0.153527926857
5058	-0.20438428752
5059	-0.0233963372847
5060	-0.1816961427
5061	-0.286373288149
5062	-0.09850199709
5063	-0.0838222707929
5064	-0.0270307421726
5065	-0.19462171903
5066	-0.195820833392
5067	-0.44842035805
5068	-0.0931850786723
5069	-0.049373806212
5070	-0.0570931285617
5071	0.0389073808754
5072	-0.203304410276
5073	-0.213244273832
5074	-0.0549270998315
5075	-0.237796718613
5076	-0.135256081779
5077	0.0524933522323
5078	-0.133196850973
5079	-0.441052315271
5080	-0.320811835835
5081	-0.213992106593
5082	-0.151039971354
5083	0.0633263359625
5084	-0.190041567769
5085	-0.13484452115
5086	-0.0902909082835
5087	-0.0876815986649
5088	-0.216127018861
5089	-0.268759527784
5090	-0.293762816632
5091	-0.13917033165
5092	-0.136164822517
5093	-0.0443122550529
5094	-0.287814041885
5095	-0.261039598728
5096	0.0468610542251
5097	0.0335287170592
5098	-0.278597587159
5099	-0.292747486323
5100	-0.296088640195
5101	-0.0769211270888
5102	-0.0618070895752
5103	-0.353753117969
5104	-0.209065853663
5105	-0.093919757916
5106	-0.109598391539
5107	-0.0304914693817
5108	-0.0760095027966
5109	-0.107977950158
5110	-0.395661453953
5111	-0.0483745475286
5112	-0.429298787795
5113	-0.189344799075
5114	0.0453890946187
5115	-0.0981874459357
5116	-0.0686751494407
5117	-0.177021049104
5118	-0.117765508711
5119	0.12311660774
5120	-0.154021939565
5121	0.106728087907
5122	-0.176886196851
5123	0.100476895898
5124	-0.352392304949
5125	-0.0855487800177
5126	-0.135175725205
5127	-0.103849551254
5128	-0.297302314506
5129	0.0276200652551
5130	-0.112056431632
5131	-0.103032327336
5132	-0.0348829841444
5133	-0.343652185889
5134	-0.171691541883
5135	-0.188285432526
5136	-0.024768573393
5137	-0.0823155784215
5138	-0.182199434197
5139	-0.129937339503
5140	-0.0580031609193
5141	-0.207652555229
5142	-0.265594774793
5143	-0.0877494879402
5144	-0.206415667342
5145	-0.0910313935283
5146	-0.113765374484
5147	-0.141254356454
5148	0.0371500901154
5149	-0.17489811769
5150	-0.153364391756
5151	-0.0950772866477
5152	0.0102090321806
5153	-0.0203621114293
5154	-0.0438881869704
5155	-6.04652851719e-05
5156	-0.323266184544
5157	0.0317807159262
5158	-0.335758602342
5159	-0.182821751847
5160	-0.207218774645
5161	-0.0884434593925
5162	0.0626506496246
5163	-0.0726236424953
5164	-0.0889667011431
5165	0.0876068095309
5166	-0.00893954983256
5167	-0.277036234989
5168	-0.175405112694
5169	0.00276558099961
5170	-0.192347428607
5171	-0.126609156796
5172	-0.391879645751
5173	0.0310256583082
5174	0.0164902600444
5175	0.0221509932148
5176	-0.0345470087176
5177	-0.115286841104
5178	-0.529580543238
5179	-0.110643748533
5180	-0.208884667554
5181	0.0397687452806
5182	-0.0999384299097
5183	-0.184818952784
5184	0.0986422315877
5185	0.0103462148824
5186	-0.10675537554
5187	-0.0150015465886
5188	0.0251732383756
5189	0.0141552990824
5190	0.121635836567
5191	-0.105769805318
5192	-0.157349723637
5193	0.036839305293
5194	0.0665276642078
5195	-0.10154387797
5196	0.0906179671191
5197	-0.0863266282617
5198	0.0358584830407
5199	-0.043105340281
5200	-0.404734017834
5201	-0.133095943797
5202	0.0164343099233
5203	-0.0454262746908
5204	-0.0740141396885
5205	-0.144575628083
5206	-0.190048460653
5207	0.134156046862
5208	-0.215417240362
5209	0.164660631441
5210	-0.0367580270381
5211	-0.110827420342
5212	-0.132370772827
5213	-0.210860188189
5214	0.0310995816827
5215	-0.126302085713
5216	-0.288499314857
5217	-0.0117156744573
5218	-0.0522501170418
5219	-0.0389266805859
5220	-0.00786109815386
5221	-0.222151302143
5222	-0.223000377305
5223	-0.216257828386
5224	-0.180862549921
5225	0.0199093923053
5226	-0.169395775948
5227	-0.131198664091
5228	-0.223273939459
5229	-0.420169178999
5230	-0.154149733829
5231	-0.185724913648
5232	-0.127252800966
5233	-0.0703300504459
5234	-0.176113688893
5235	0.019980794012
5236	-0.356818718955
5237	-0.106304595524
5238	-0.310189178987
5239	-0.119240026578
5240	-0.0125176351369
5241	-0.221872255108
5242	-0.0718851815722
5243	-0.308855744754
5244	-0.40251158465
5245	-0.139936692506
5246	-0.221429819661
5247	0.0138147232565
5248	-0.0388443645129
5249	-0.526720821201
5250	-0.0874516559743
5251	0.0713517538376
5252	-0.0337645319866
5253	-0.191635634364
5254	-0.0937042630705
5255	-0.167021778414
5256	-0.1538183125
5257	-0.0604394673717
5258	-0.119769764284
5259	-0.218730808719
5260	-0.177894421877
5261	-0.0212666211952
5262	0.109748232952
5263	-0.017776938226
5264	-0.0931951191616
5265	-0.0337318342562
5266	-0.0752687867833
5267	-0.333848958691
5268	0.00114276236748
5269	-0.0683843987333
5270	-0.162246152713
5271	-0.330988409121
5272	-0.00752825710818
5273	-0.111626497392
5274	-0.00963602563884
5275	-0.239985057285
5276	-0.0145065447088
5277	-0.415765584062
5278	-0.226827952381
5279	-0.192100374324
5280	-0.141198475883
5281	-0.172697452915
5282	-0.070338258279
5283	-0.102654523687
5284	-0.0504049950513
5285	-0.195568363213
5286	0.0609314736615
5287	-0.0830667277305
5288	-0.14084900639
5289	-0.0307218197143
5290	-0.123660523694
5291	-0.0411901108469
5292	-0.0641199908636
5293	-0.0130807406968
5294	-0.0576180663965
5295	-0.207978560472
5296	0.019117822907
5297	-0.201038152709
5298	-0.141683195441
5299	-0.268708773339
5300	-0.0542366542532
5301	-0.157619876764
5302	-0.206038329201
5303	-0.021542453422
5304	-0.234604450699
5305	0.103287981921
5306	0.0386944406733
5307	0.0472909385469
5308	-0.051296514834
5309	-0.122741633342
5310	-0.188049775371
5311	-0.220258993825
5312	-0.00194383606961
5313	-0.0663182957811
5314	-0.144117438057
5315	0.0867053909617
5316	-0.318445289435
5317	-0.163868504512
5318	-0.152861247572
5319	-0.00140515997982
5320	0.0482416712576
5321	-0.127139091472
5322	0.0485389812249
5323	-0.141847376109
5324	-0.209720103782
5325	0.0475904178847
5326	-0.194319754915
5327	-0.314054712058
5328	-0.173856343675
5329	0.0565768609441
5330	-0.334826885442
5331	-0.0615127395884
5332	-0.238459159558
5333	-0.0509006289058
5334	-0.091991631084
5335	-0.153148995274
5336	0.079754207529
5337	-0.119099759084
5338	0.0801297149118
5339	-0.222745473561
5340	-0.0133561786383
5341	-0.185318234848
5342	0.0317479707146
5343	-0.00240088201132
5344	0.0375526291186
5345	-0.191545443534
5346	-0.0207587202064
5347	-0.140652876699
5348	0.0901696505397
5349	-0.159010175678
5350	-0.0583116630547
5351	-0.247269286966
5352	-0.103607983964
5353	-0.143633080772
5354	-0.189040142901
5355	-0.220312106588
5356	-0.137041248469
5357	-0.0861118497966
5358	-0.0564670838177
5359	-0.11790104661
5360	-0.0830170291375
5361	-0.168667842817
5362	-0.0432859537631
5363	-0.172396084598
5364	-0.197610663739
5365	-0.116561231086
5366	-0.286162081089
5367	-0.226382075642
5368	7.21139340332e-06
5369	-0.148357632969
5370	-0.0775262746647
5371	0.37860947312
5372	-0.19955517882
5373	-0.00937162384623
5374	0.12525475448
5375	-0.129854307692
5376	-0.22801477134
5377	-0.0531623253731
5378	-0.212864946277
5379	0.0709515001259
5380	-0.0431837062007
5381	0.0315763930738
5382	-0.0237171841684
5383	-0.185003743699
5384	-0.0161159579469
5385	-0.253528583641
5386	-0.171423980944
5387	-0.12748164314
5388	-0.261863091075
5389	-0.175359855139
5390	-0.202482296372
5391	0.0188323042757
5392	-0.0178099446228
5393	-0.195158788383
5394	-0.239864785512
5395	-0.181317257549
5396	-0.510272957853
5397	-0.0299317763831
5398	0.0202442115569
5399	-0.135128368126
5400	0.0400066749967
5401	-0.14486132736
5402	-0.049236300434
5403	0.0147480312809
5404	-0.140006164763
5405	-0.223634388652
5406	0.00488827236599
5407	-0.253446518347
5408	-0.361980789144
5409	-0.221325841126
5410	0.0215820954297
5411	-0.17999647256
5412	-0.130617615023
5413	-0.0508308103255
5414	0.0502738779525
5415	-0.0666807848096
5416	-0.19373426482
5417	-0.0329043789357
5418	-0.117993748166
5419	0.00932785819437
5420	-0.286080803951
5421	-0.0208517012064
5422	-0.146507328433
5423	-0.263714833248
5424	-0.196673533089
5425	0.0429280822347
5426	-0.0980100257763
5427	-0.248944572369
5428	-0.0421577532617
5429	-0.129896445491
5430	-0.0880271488864
5431	-0.107670503916
5432	-0.271678131845
5433	-0.120115706276
5434	-0.246175905609
5435	-0.0358375393172
5436	0.0673834730675
5437	-0.00967691825503
5438	-0.0235948165707
5439	0.193730073417
5440	-0.25198438659
5441	0.0745447659822
5442	0.133439594914
5443	-0.136791154158
5444	-0.326568692104
5445	-0.230517365612
5446	-0.262158179284
5447	-0.206061273709
5448	-0.214157055887
5449	-0.00906145235119
5450	-0.224038343525
5451	-0.0882670851337
5452	-0.264765759723
5453	-0.166451694194
5454	-0.149623194655
5455	-0.138702774993
5456	-0.229680873272
5457	0.158920035951
5458	0.0310026820873
5459	-0.221725629945
5460	0.285876822779
5461	-0.0879051636338
5462	-0.298967336819
5463	-0.153168355317
5464	-0.0783572905171
5465	-0.0981352891613
5466	-0.195215167414
5467	-0.322848606657
5468	-0.0240706512504
5469	-0.0627203050427
5470	-0.0685012893428
5471	-0.561627017057
5472	-0.0105103187987
5473	-0.6512302511
5474	-0.312496152017
5475	-0.255175528699
5476	-0.107460164636
5477	-0.077792377455
5478	-0.101776820475
5479	-0.0677242626315
5480	-0.196742185931
5481	-0.264636385831
5482	-0.717282773892
5483	-0.290563460025
5484	0.0368169823863
5485	-0.243836763092
5486	-0.0673033834542
5487	-0.194888665561
5488	-0.128558801434
5489	0.054736986192
5490	-0.0187659083474
5491	-0.442605968252
5492	-0.221561025777
5493	-0.0959912824936
5494	-0.16207128251
5495	-0.109409883603
5496	-0.037457996622
5497	0.0333595574982
5498	-0.00265176668043
5499	-0.101819069115
5500	-0.133584206278
5501	-0.10897675714
5502	-0.113542840636
5503	0.0736940287459
5504	-0.0900598551957
5505	-0.0307159009537
5506	-0.142799186008
5507	-0.207360701057
5508	-0.184722773722
5509	-0.0355729760397
5510	-0.365055943837
5511	-0.134933487604
5512	0.0119565653531
5513	-0.261962207852
5514	-0.112893874905
5515	-0.242761652291
5516	-0.260253986696
5517	-0.286377001466
5518	-0.126580694352
5519	-0.409510624911
5520	-0.252074322383
5521	-0.212606104229
5522	-0.0448608484071
5523	-0.180961920659
5524	-0.327895055803
5525	-0.0725627037888
5526	0.0193535951298
5527	-0.0893274934125
5528	-0.311497496887
5529	-0.142247524033
5530	-0.0132114542933
5531	-0.112726869478
5532	-0.263009084378
5533	-0.504922129829
5534	-0.160729706455
5535	-0.120455604317
5536	0.0073064300123
5537	-0.255727849234
5538	-0.144341772073
5539	-0.104662683153
5540	-0.106178392654
5541	-0.217240824149
5542	-0.0818783351159
5543	-0.0205225056263
5544	-0.272336515181
5545	0.100249809774
5546	-0.0554995689653
5547	-0.191185398262
5548	-0.204722318678
5549	0.208092258364
5550	-0.0846615297895
5551	-0.272408572021
5552	-0.0519207649525
5553	-0.117934575924
5554	-0.0751814234992
5555	-0.112387561092
5556	-0.153266597786
5557	-0.191207352699
5558	-1.18234351045
5559	-0.316595266423
5560	-0.0882018378512
5561	-0.199373103557
5562	-0.0785809139466
5563	-0.19100674367
5564	-0.30911950353
5565	-0.181254565929
5566	0.0124934456561
5567	-0.0418824618026
5568	-0.26080102082
5569	-0.058891729683
5570	-0.179338359159
5571	-0.0934878678111
5572	-0.205806322691
5573	-0.205078692654
5574	-0.208034372904
5575	-0.130310740689
5576	-0.196768603616
5577	-0.274119247332
5578	-0.181867341904
5579	-0.482881326168
5580	-0.281763884195
5581	-0.132170908767
5582	-0.186070998587
5583	-0.414903360432
5584	-0.272308734788
5585	-0.1476322193
5586	0.0510322198122
5587	-0.305692730429
5588	-0.0581264944244
5589	-0.142767242326
5590	-0.198679666077
5591	-0.132943447048
5592	-0.0993073791431
5593	-0.0318342256
5594	-0.143981728114
5595	-0.0934874426091
5596	-0.189915166872
5597	-0.295638449066
5598	-0.192636012408
5599	0.0478100596067
5600	0.0826609987679
5601	0.129192566529
5602	-0.119929711046
5603	-0.214667223062
5604	0.0261516972811
5605	0.00147312139619
5606	0.0448333378031
5607	-0.203542832091
5608	-0.21253257894
5609	0.0459742381023
5610	-0.182173351493
5611	-0.0705979928805
5612	-0.236115417061
5613	-0.324071728873
5614	-0.0984071663973
5615	-0.0784841266713
5616	-0.125708791074
5617	-0.305568811254
5618	-0.300862909681
5619	-0.193400130388
5620	-0.357832154929
5621	-0.180919353575
5622	-0.154178306454
5623	-0.221319826397
5624	-0.0411337773739
5625	-0.368594438
5626	-0.401020589795
5627	-0.0651344339025
5628	0.0304392780133
5629	-0.139597836118
5630	-0.148059748674
5631	0.0313292173074
5632	-0.0789006991369
5633	-0.116933736281
5634	-0.301549520459
5635	-0.077348728701
5636	-0.0767958620431
5637	0.0682239610879
5638	-0.26437477891
5639	-0.0134866434997
5640	-0.119762458223
5641	-0.185407023985
5642	0.0267274457178
5643	-0.020299744104
5644	-0.249260083089
5645	-0.152294536868
5646	-0.283364250026
5647	-0.0430387901661
5648	-0.0863860771672
5649	0.0170896920918
5650	0.0609247955787
5651	-0.0230045590781
5652	-0.11821883879
5653	0.208579659011
5654	-0.111316369125
5655	-0.166610224207
5656	0.163841464249
5657	-0.0434756285632
5658	-0.118492589976
5659	-0.104148982111
5660	-0.437820917552
5661	-0.0786040492056
5662	-0.26827338319
5663	-0.334220203633
5664	-0.200862972621
5665	0.00983996555561
5666	-0.0957789435537
5667	-0.148038213685
5668	-0.0705397122397
5669	-0.151759730051
5670	-0.00746237601201
5671	-0.113697436303
5672	-0.153993063305
5673	-0.326864221989
5674	-0.17865870106
5675	-0.0606360090975
5676	-0.219038363295
5677	-0.190348542427
5678	-0.105988655411
5679	0.134966167218
5680	-0.104533822887
5681	-0.165481036828
5682	-0.0711215568497
5683	-0.195015665938
5684	-0.00756070963326
5685	-0.25839287289
5686	-0.280293392758
5687	-0.124556969587
5688	-0.102172116243
5689	-0.61621494676
5690	-0.207986705215
5691	-0.288748183609
5692	-0.186743405193
5693	0.0930977934381
5694	-0.299653668006
5695	-0.0589953315869
5696	-0.132774174521
5697	-0.120656908711
5698	-0.0556923033114
5699	-0.103137810553
5700	-0.101080067232
5701	0.11778640626
5702	0.0601421226195
5703	-0.0704830462745
5704	-0.122246161808
5705	-0.276825155134
5706	-0.00913441019868
5707	-0.148638969498
5708	-0.0783785360016
5709	-0.154105048993
5710	-0.149512113618
5711	-0.00833774788117
5712	-0.0329245889364
5713	-0.452751434376
5714	0.00206943182901
5715	-0.22899015264
5716	-0.0685547567886
5717	-0.143447452681
5718	-0.483489878964
5719	-0.179861036661
5720	-0.0873157910792
5721	-0.197872934916
5722	-0.0820639514533
5723	0.0524969102294
5724	-0.146867552327
5725	-0.0358167901979
5726	-0.0208547563017
5727	-0.167017887707
5728	-0.334678235886
5729	-0.212799453411
5730	-0.0347324081058
5731	-0.140437582406
5732	-0.0977116002146
5733	-0.0633859246347
5734	-0.0484661914888
5735	-0.258026998991
5736	-0.14318147492
5737	0.00423196606478
5738	-0.0233104850438
5739	-0.0827418491007
5740	-0.138790712598
5741	-0.108396124154
5742	-0.434915393729
5743	-0.0487876090507
5744	-0.291865230589
5745	-0.0608392092824
5746	0.0338350954412
5747	-0.291254184528
5748	-0.246824531686
5749	-0.291116068798
5750	-0.356878558769
5751	-0.170759761952
5752	-0.183602244009
5753	0.161297744064
5754	-0.0874424332993
5755	-0.0632841731338
5756	-0.0807743150499
5757	-0.0364426837049
5758	-0.183883498824
5759	-0.102147825399
5760	-0.143381076764
5761	-0.261947567939
5762	-0.000723404850388
5763	0.140048868923
5764	-0.11461754571
5765	-0.322587893983
5766	-0.041877020676
5767	0.0636816848113
5768	-0.0544336376721
5769	-0.139867219497
5770	-0.119741878277
5771	-0.191130760405
5772	-0.108211193866
5773	0.10389821759
5774	-0.391401662869
5775	-0.0611984653514
5776	-0.248925271912
5777	0.0160059775305
5778	-0.247735212786
5779	-0.240992424001
5780	-0.134098592282
5781	-0.00968813365952
5782	-0.101937334781
5783	0.0510235423062
5784	0.101131037648
5785	-0.110740127211
5786	-0.21102021052
5787	-0.148840542538
5788	-0.0964383532443
5789	-0.0385147684536
5790	-1.17790025169e-05
5791	-0.125081367223
5792	-0.21326572277
5793	0.105654407013
5794	-0.284212465704
5795	-0.131625880026
5796	-0.147023118623
5797	0.204447221453
5798	-0.195124170993
5799	-0.24599250588
5800	0.172987390375
5801	-0.133700488583
5802	-0.106618825346
5803	-0.0534047990313
5804	-0.138672418927
5805	-0.24231638161
5806	-0.108113890832
5807	0.0162694252992
5808	-0.0824455292352
5809	-0.0777965109335
5810	-0.00967251687796
5811	0.0179248008833
5812	-0.141363535958
5813	-0.143605973947
5814	0.0319010409515
5815	-0.0720081022658
5816	-0.0640471073198
5817	-0.117409291692
5818	-0.00719961726655
5819	-0.239338453451
5820	0.0275420349951
5821	-0.13427016941
5822	-0.00133414138288
5823	-0.0453602928524
5824	-0.320346987754
5825	-0.146736306908
5826	-0.139516814853
5827	-0.130959937603
5828	-0.134277294124
5829	-0.22832394843
5830	0.0173615410588
5831	-0.0871181258988
5832	-0.270255850301
5833	-0.117964196193
5834	0.0172819087108
5835	-0.107821755807
5836	-0.0994721877787
5837	-0.229397190295
5838	-0.135154903511
5839	-0.0328698408593
5840	0.057404339911
5841	-0.306148015488
5842	-0.124122053376
5843	-0.348887228995
5844	-0.180211922633
5845	-0.141047531622
5846	-0.0347604300564
5847	0.0980821723892
5848	-0.0681524419929
5849	-0.125646212423
5850	-0.158054359516
5851	-0.178013443524
5852	-0.167672162204
5853	-0.157300843157
5854	-0.0968128480332
5855	-0.134821417899
5856	-0.188460311257
5857	-0.13240623681
5858	-0.173858925344
5859	-0.0418220719126
5860	-0.0175139573576
5861	-0.118565403631
5862	-0.0660885347158
5863	-0.134679693311
5864	-0.141748533684
5865	-0.0752497884251
5866	-0.153014361295
5867	0.026131851049
5868	-0.495350420134
5869	-0.0632784985424
5870	-0.173732669085
5871	-0.284353319343
5872	-0.0139019650872
5873	0.158739895553
5874	-0.281137773424
5875	0.0134549496636
5876	-0.0292984834859
5877	-0.0924084199688
5878	-0.193579737447
5879	-0.172635524126
5880	-0.222234162872
5881	-0.106368110742
5882	-0.172067596738
5883	-0.12074550977
5884	0.0538620926168
5885	-0.387424011293
5886	-0.238940895132
5887	-0.115316033841
5888	-0.190495303014
5889	-0.0660608374994
5890	0.102920022201
5891	-0.191766165084
5892	-0.0821748437005
5893	-0.143390860483
5894	-0.229034095643
5895	-0.28146597741
5896	-0.0594669869628
5897	-0.197853997758
5898	-0.00530514241539
5899	-0.0205994022148
5900	0.0264447825485
5901	-0.018077595717
5902	-0.219407270276
5903	0.0594979183468
5904	-0.388826082279
5905	-0.0927187965847
5906	-0.0465503758963
5907	-0.00300837597268
5908	-0.140439791324
5909	-0.241513019539
5910	-0.215715233834
5911	-0.084321833988
5912	-0.070767825639
5913	-0.0249688710578
5914	-0.275375244571
5915	-0.892767908747
5916	-0.0442950119174
5917	-0.114768385044
5918	-0.219597080729
5919	-0.182721947623
5920	0.0119151926622
5921	-0.306774142369
5922	-0.297011271238
5923	-0.0104657527169
5924	-0.0039579211713
5925	0.0317220403824
5926	-0.104692246993
5927	-0.115674916077
5928	-0.188164140885
5929	-0.176958605754
5930	-0.623212156594
5931	-0.423892284563
5932	-0.206247722744
5933	-0.176013523404
5934	-0.0367908565837
5935	-0.090801611118
5936	-0.292146831869
5937	-0.156159995762
5938	-0.176423524226
5939	-0.154675761143
5940	-0.0619217222322
5941	-0.146305327292
5942	-0.083362555369
5943	-0.117846722649
5944	-0.0911927950478
5945	-0.126745729355
5946	-0.0318365927118
5947	-0.00150279157452
5948	-0.0465376111933
5949	-0.179013807112
5950	0.205652444729
5951	-0.0862080416223
5952	-0.069824137909
5953	-0.359469311902
5954	-0.295604034832
5955	-0.202078192789
5956	0.152883878712
5957	-0.0167763062576
5958	-0.113956368014
5959	0.0429736910711
5960	-0.236802476349
5961	0.140177330163
5962	-0.219780815375
5963	-0.152220766417
5964	0.173352067186
5965	-0.114883721531
5966	-0.061572457489
5967	-0.233168391747
5968	-0.14708905399
5969	-0.166075624774
5970	-0.0934518275847
5971	-0.0429339909566
5972	-0.224025484588
5973	-0.20725183515
5974	-0.164887104225
5975	-0.298585503409
5976	-0.150154073141
5977	-0.230034845831
5978	-0.134061074719
5979	0.0562756694715
5980	0.117206364933
5981	0.0065647911097
5982	-0.332189767368
5983	-0.0599665306955
5984	-0.0457457565905
5985	-0.115054450308
5986	-0.0765965460752
5987	-0.0516940648354
5988	-0.216831746763
5989	0.0912656811703
5990	0.0625226750377
5991	-0.28091823811
5992	-0.17532547234
5993	-0.283501687057
5994	-0.145263635576
5995	-0.196239896115
5996	-0.102956620492
5997	-0.202911065601
5998	-0.133736616724
5999	-0.247152135748
6000	0.0148838625669
6001	-0.00952994404416
6002	0.0432038127841
6003	-0.384808691855
6004	-0.253575442459
6005	-0.339359849549
6006	-0.0483685749417
6007	-0.122281528652
6008	-0.0123048503267
6009	-0.0565574335103
6010	-0.0883210531355
6011	-0.100637504264
6012	-0.245583538278
6013	-0.149963620339
6014	-0.0365891118865
6015	-0.226599844278
6016	0.0401868434859
6017	-0.182628288551
6018	-0.188326940991
6019	-0.119176219048
6020	-0.165291213697
6021	-0.0550618046125
6022	-0.140179478645
6023	-0.313740383281
6024	-0.123253869811
6025	-0.135598696932
6026	-0.148558496739
6027	0.0546250453974
6028	-0.399836737231
6029	-0.120435345204
6030	-0.0969803779172
6031	0.0382184424557
6032	-0.0888381210173
6033	-0.129588746136
6034	-0.0672181990658
6035	-0.225877899823
6036	-0.0806396852314
6037	-0.18858021975
6038	-0.229827452948
6039	-0.157301239989
6040	-0.0337153614772
6041	-0.000832242096349
6042	0.0340976888332
6043	-0.0262518094373
6044	-0.0486601015819
6045	-0.41669914456
6046	0.0796566401086
6047	-0.495750733115
6048	-0.0271909115457
6049	-0.209172661096
6050	-0.226057799858
6051	-0.377284756966
6052	-0.0487559827436
6053	-0.232765266245
6054	-0.47599791718
6055	-0.242953135685
6056	0.00677233552982
6057	-0.172199378752
6058	-0.288775987068
6059	-0.152649569308
6060	-0.40408857958
6061	-0.131127342433
6062	-0.0432857017543
6063	-0.152824825973
6064	-0.179301810436
6065	-0.161724610313
6066	-0.0549761970553
6067	0.0371953276414
6068	-0.192090506652
6069	-0.0229258555861
6070	-0.133452011605
6071	-0.128149088353
6072	-0.122809462024
6073	-0.0700878167766
6074	-0.275029920094
6075	-0.29896861004
6076	-0.227001250928
6077	-0.0912921404089
6078	-0.14046862977
6079	0.0344317915947
6080	-0.200240323702
6081	0.0482770954167
6082	-0.270423544847
6083	-0.00165030859749
6084	-0.315380186062
6085	-0.195310560115
6086	-0.0489050632202
6087	0.113094271496
6088	-0.064596531043
6089	0.0883532031265
6090	-0.0151832357956
6091	0.0696493626458
6092	0.0832152447079
6093	-0.179990708469
6094	-0.218236006301
6095	-0.172657732498
6096	-0.273852697051
6097	-0.0633667721426
6098	-0.153115749854
6099	-0.114449757135
6100	-0.109980676339
6101	0.0739664376333
6102	-0.19389318012
6103	-0.105854522166
6104	-0.0569963022277
6105	-0.23139951871
6106	-0.132289615313
6107	0.0403090074389
6108	0.102418571199
6109	-0.346734131966
6110	-0.0360841364101
6111	-0.061657853753
6112	-0.123757508938
6113	-0.0723830277285
6114	-0.0727429681018
6115	-0.0955453607277
6116	-0.0263661501842
6117	-0.13574787147
6118	-0.277125607773
6119	-0.0989550138415
6120	-0.206392659823
6121	-0.0905410334234
6122	-0.129669780233
6123	-0.101581074377
6124	-0.0314017334472
6125	0.0586134681276
6126	-0.127217121335
6127	0.0168310896377
6128	-0.165422168248
6129	0.031460713892
6130	-0.197118939702
6131	-0.134558457602
6132	-0.204225649409
6133	-0.356697933975
6134	0.0999751577064
6135	-0.134127593499
6136	-0.157261658363
6137	-0.102972115978
6138	0.00309542632653
6139	-0.162334600599
6140	0.240302883453
6141	0.0951742270667
6142	-0.198262620153
6143	0.0605948384174
6144	-0.157598925635
6145	-0.085045153284
6146	-0.157269877567
6147	-0.0354009211274
6148	-0.0127170019555
6149	-0.0150808842243
6150	-0.146399629693
6151	-0.268866992296
6152	-0.00657475728854
6153	0.218710159355
6154	-0.104861337828
6155	-0.278650451285
6156	0.359940931243
6157	0.0915308195896
6158	-0.172809602863
6159	0.0623389018036
6160	-0.118343246111
6161	-0.0863867671948
6162	-0.0819755514203
6163	-0.198326278232
6164	0.0135099597808
6165	-0.0270887222258
6166	-0.0991576266838
6167	0.00867234217591
6168	-0.162163270663
6169	-0.275017340732
6170	-0.247495983311
6171	-0.216930618234
6172	-0.0928439835344
6173	-0.175860394365
6174	0.0141806513154
6175	-0.0315926173564
6176	-0.232413620982
6177	-0.16259355393
6178	-0.234928115994
6179	-0.180486307843
6180	0.0370166555249
6181	-0.187699702153
6182	-0.0972096873496
6183	-0.201679611617
6184	0.200785686646
6185	0.246402929357
6186	-0.253167025836
6187	-0.0671547444264
6188	-0.0927394893841
6189	-0.151553066671
6190	-0.174122284316
6191	-0.342529238769
6192	0.0173098429039
6193	-0.143024528313
6194	-0.143065371694
6195	-0.148332178776
6196	0.113772730186
6197	-0.00104443363286
6198	-0.138995575796
6199	-0.2244504334
6200	0.0558767643015
6201	0.0679028128422
6202	-0.162654141108
6203	-0.0727810491118
6204	-0.226836420409
6205	-0.377803353475
6206	-0.203948449162
6207	-0.22524456545
6208	-0.00982568142713
6209	-0.00183522548621
6210	-0.104793150569
6211	0.0307439920835
6212	0.013671932541
6213	-0.238048717072
6214	0.0253579853181
6215	-0.29777489338
6216	-0.289812734527
6217	-0.338089698519
6218	-0.193905135956
6219	-0.21708633038
6220	-0.364214716536
6221	-0.349579070872
6222	-0.135416028075
6223	-0.0367259948677
6224	-0.00544308858196
6225	-0.163049641556
6226	-0.256094247032
6227	0.0530754243224
6228	-0.293479162242
6229	0.0352150946616
6230	-0.0919391816588
6231	-0.051740386641
6232	-0.0311390592662
6233	0.00531994633078
6234	-0.0611777800565
6235	-0.0750509689533
6236	0.0450670059171
6237	-0.0907465917271
6238	-0.244046673796
6239	-0.0322000216346
6240	-0.0780699227074
6241	-0.164215120304
6242	-0.206778567785
6243	-0.220611630512
6244	0.0845864290987
6245	0.0421830667057
6246	-0.111683703839
6247	0.00698013514154
6248	-0.185991979126
6249	-0.272148954959
6250	0.341800791725
6251	-0.226907665268
6252	-0.0993846496924
6253	-0.0345214266211
6254	0.0481547333078
6255	-0.154424982212
6256	-0.507474487392
6257	-0.177362685158
6258	-0.108363678871
6259	-0.14739762116
6260	-0.00638545995812
6261	-0.1807247829
6262	0.212494618605
6263	-0.0600531866743
6264	-0.179057223464
6265	-0.14219728685
6266	0.0955972567588
6267	-0.122914131671
6268	-0.535922177105
6269	-0.102309279157
6270	-0.0921700788854
6271	-0.191261795282
6272	-0.142389309574
6273	-0.0291035443722
6274	-0.216443734778
6275	0.044765199768
6276	-0.0747858570394
6277	-0.112998454236
6278	0.0865689481969
6279	-0.258113206361
6280	-0.00929264824081
