gene	pooled_abundance	backbones	abundance_rank	backbone_rank
CFL1	18.7228305967	14	0.874156644177	0.879143443825
CFL2	17.5980432214	2	0.613376356703	0.168817835142
CHAMP1	15.4092778036	3	0.078322088589	0.294074508654
CHCHD1	19.3278730695	1	0.933704898797	0.0513347022587
CHCHD3	16.2988551484	6	0.219125843356	0.580228806101
CHCHD4	13.625408475	1	0.0105602816075	0.0513347022587
CHCHD6	17.5400186037	2	0.591962452332	0.168817835142
CHD2	16.9235025201	5	0.38574361983	0.505426811382
CHD4	17.4950490119	21	0.573188618363	0.951158697565
CHD9	17.0349025384	2	0.427691405104	0.168817835142
CHGA	14.9112464547	8	0.0437078322089	0.702552068055
CHGB	14.2227763341	7	0.0214139043708	0.646377236726
CHID1	17.5050252797	9	0.576415371077	0.747433264887
CHML	16.778819401	2	0.339982399531	0.168817835142
CHMP1A	15.3345317267	1	0.0689351716046	0.0513347022587
CHMP1B	16.0443035449	1	0.171311234966	0.0513347022587
CHMP4B	15.8957142904	3	0.137870343209	0.294074508654
CHMP7	13.9839425117	2	0.0155470812555	0.168817835142
CHN1	16.9917857274	3	0.412437665004	0.294074508654
CHN2	17.8487005683	2	0.689645057202	0.168817835142
CHP1	17.5374289955	7	0.591375770021	0.646377236726
CHRNA3	17.7344703347	4	0.660604282781	0.408917571135
CIAO1	17.0432881653	2	0.430918157818	0.168817835142
CIRBP	16.5616207921	3	0.27838075682	0.294074508654
CISD1	17.7890456884	3	0.673511293634	0.294074508654
CISD2	20.0251471523	5	0.974185978293	0.505426811382
CKAP4	18.9092309023	38	0.897917277794	0.99237312995
CKAP5	17.9534275648	34	0.719859196245	0.98958638897
CKB	17.5105198382	15	0.57964212379	0.894103842769
CKMT1A	17.690609478	15	0.644470519214	0.894103842769
CLASP1	17.8084271059	21	0.67937811675	0.951158697565
CLASP2	16.5749237119	16	0.280140803755	0.905690818422
CLCN4	17.8328502138	4	0.684658257554	0.408917571135
CLCN6	17.0312782651	9	0.427104722793	0.747433264887
CLCN7	17.4295077306	3	0.552948078615	0.294074508654
CLDND1	15.7332377695	2	0.117629803461	0.168817835142
CLGN	17.6870100922	11	0.642710472279	0.812848342622
CLIC1	18.0959486292	5	0.759753593429	0.505426811382
CLIC4	17.3847761529	6	0.534760926958	0.580228806101
CLINT1	16.9954989627	6	0.413904370783	0.580228806101
CLIP2	14.5537516322	4	0.0316808448225	0.408917571135
CLN5	18.6300485721	4	0.86359636257	0.408917571135
CLPB	16.9939159209	9	0.413317688472	0.747433264887
CLPP	17.169298116	7	0.47022587269	0.646377236726
CLPTM1	16.220842047	6	0.20152537401	0.580228806101
CLPTM1L	16.7423139603	3	0.326782047521	0.294074508654
CLPX	16.4416743621	10	0.25139337049	0.783660897624
CLSTN1	17.4212976097	3	0.548547961279	0.294074508654
CLSTN3	16.8557690026	6	0.36286300968	0.580228806101
CLTA	15.8909096135	8	0.137283660898	0.702552068055
CLTB	16.8781625874	5	0.370196538574	0.505426811382
CLTC	18.2656522423	54	0.796127896744	0.997066588442
CLU	15.0527340363	2	0.0513347022587	0.168817835142
CMAS	18.3738259197	11	0.816075095336	0.812848342622
CMC1	19.8720545775	1	0.96538574362	0.0513347022587
CMPK1	17.6724681817	9	0.638897037254	0.747433264887
CMSS1	16.1830137426	2	0.193605162804	0.168817835142
CMTR1	16.0995364015	9	0.179818128483	0.747433264887
CNDP2	19.1979290308	12	0.924317981813	0.838222352596
CNN3	16.3238094596	7	0.224699325315	0.646377236726
CNNM2	15.9545541005	2	0.14960398944	0.168817835142
CNOT1	16.4519478193	27	0.254913464359	0.973452625403
CNOT10	16.2459522689	2	0.207685538281	0.168817835142
CNOT3	17.8624789041	2	0.69463185685	0.168817835142
CNOT9	16.918447416	3	0.384276914051	0.294074508654
CNP	18.0608330398	11	0.748899970666	0.812848342622
CNPY2	19.3224201258	7	0.933118216486	0.646377236726
CNRIP1	16.4726236555	2	0.258140217072	0.168817835142
CNTFR	16.7252234504	4	0.321501906718	0.408917571135
CNTN1	18.6010454695	28	0.859196245233	0.976972719273
CNTNAP1	16.902581611	6	0.378996773247	0.580228806101
CNTNAP2	17.1573127004	10	0.466705778821	0.783660897624
CNTNAP5	16.1763049776	6	0.192138457026	0.580228806101
COA1	15.9348036995	4	0.145203872103	0.408917571135
COA3	17.8011791364	3	0.677618069815	0.294074508654
COA7	18.4405383429	3	0.827808741566	0.294074508654
COASY	13.8201330316	3	0.0129070108536	0.294074508654
COCH	15.6460472891	1	0.105602816075	0.0513347022587
COIL	16.5008063871	1	0.264300381344	0.0513347022587
COL1A1	15.003209465	3	0.0484012907011	0.294074508654
COL1A2	13.7782656844	1	0.0126136696979	0.0513347022587
COL6A1	16.9484212404	9	0.393663831035	0.747433264887
COLGALT1	17.9338899755	14	0.713112349663	0.879143443825
COMMD1	15.5007134068	2	0.0903490759754	0.168817835142
COMMD10	14.7399003198	1	0.0363743033148	0.0513347022587
COMMD2	13.2768893894	2	0.00674684658258	0.168817835142
COMMD3	16.3329515122	3	0.227339395717	0.294074508654
COMMD9	15.1999794978	3	0.0592549134644	0.294074508654
COPA	17.7659251446	31	0.668231152831	0.985039601056
COPB1	16.5823134272	13	0.281607509534	0.859782927545
COPB2	17.1972528206	16	0.476679378117	0.905690818422
COPE	17.054539735	7	0.435024933998	0.646377236726
COPG1	16.9386700413	9	0.390143737166	0.747433264887
COPG2	16.3174776206	12	0.222645937225	0.838222352596
COPS2	17.4346229786	15	0.55470812555	0.894103842769
COPS3	17.7470274919	7	0.665297741273	0.646377236726
COPS4	16.4120914403	12	0.242593135817	0.838222352596
COPS5	16.9872941263	7	0.410970959226	0.646377236726
COPS6	18.1932242017	4	0.781460838956	0.408917571135
COPS7B	15.4264697045	4	0.0800821355236	0.408917571135
COPS8	19.1375805111	3	0.919917864476	0.294074508654
COPZ1	16.7204179076	5	0.32062188325	0.505426811382
COQ6	15.9795602323	4	0.15723085949	0.408917571135
COQ7	15.3630353594	3	0.0718685831622	0.294074508654
COQ9	15.382833469	3	0.0736286300968	0.294074508654
CORO1A	16.4072723409	5	0.242006453505	0.505426811382
CORO1C	17.1772346229	10	0.471985919625	0.783660897624
CORO2A	19.1588856941	2	0.921971252567	0.168817835142
CORO7	16.8784770885	7	0.37048987973	0.646377236726
COTL1	18.445074158	9	0.828688765034	0.747433264887
COX10	17.2151742433	1	0.483132883544	0.0513347022587
COX17	15.6941972192	2	0.111176298035	0.168817835142
COX18	16.4506387985	2	0.254326782048	0.168817835142
COX4I1	19.3778437346	10	0.936051628043	0.783660897624
COX5A	19.6281290027	6	0.953358756233	0.580228806101
COX5B	17.5357504259	3	0.58932238193	0.294074508654
COX6A1	16.6944200041	2	0.312701672045	0.168817835142
COX6B1	20.8138823532	3	0.989146377237	0.294074508654
COX6C	18.6971555064	4	0.870049867996	0.408917571135
COX7A2	23.1176273111	2	0.99794661191	0.168817835142
COX7A2L	20.2528422111	4	0.981226166031	0.408917571135
COX7B	15.7292384238	2	0.116456438838	0.168817835142
COX7C	16.8469663503	2	0.360516280434	0.168817835142
CPD	17.7133591386	29	0.653857436198	0.98063948372
CPE	18.535614958	16	0.845995893224	0.905690818422
CPEB4	16.6939830292	1	0.312408330889	0.0513347022587
CPNE1	18.9633780234	7	0.903784100909	0.646377236726
CPNE2	18.7563223323	2	0.88090349076	0.168817835142
CPNE3	18.4083442582	5	0.822528600763	0.505426811382
CPNE4	14.8195713126	4	0.0396010560282	0.408917571135
CPNE7	17.2955857889	6	0.509240246407	0.580228806101
CPNE9	13.4826091881	2	0.00850689351716	0.168817835142
CPOX	18.1135702151	5	0.763273687298	0.505426811382
CPSF1	16.7963216491	13	0.344089175711	0.859782927545
CPSF2	15.7314287332	9	0.11704312115	0.747433264887
CPSF3	16.7501670049	4	0.331182164858	0.408917571135
CPSF6	17.8830953983	4	0.700205338809	0.408917571135
CPSF7	17.9939818011	6	0.730419477853	0.580228806101
CPT2	17.2328493548	20	0.488119683192	0.944998533294
CPVL	18.4511784544	8	0.828982106189	0.702552068055
CRABP1	17.5406084237	11	0.592255793488	0.812848342622
CRAT	17.9777224028	15	0.724552654737	0.894103842769
CRCP	14.2195204792	2	0.021120563215	0.168817835142
CRELD1	18.2225346461	3	0.788501026694	0.294074508654
CRELD2	17.2402856713	2	0.490759753593	0.168817835142
CRIP2	14.0885922283	3	0.0184804928131	0.294074508654
CRK	15.9431997165	4	0.146670577882	0.408917571135
CRKL	17.4100228815	2	0.544734526254	0.168817835142
CRMP1	18.5225011475	24	0.843355822822	0.966265767087
CRNKL1	17.0945258679	8	0.44734526254	0.702552068055
CROCC2	19.7895421689	1	0.960985626283	0.0513347022587
CRYZ	16.8609816921	13	0.363743033148	0.859782927545
CS	18.9897303187	16	0.90789087709	0.905690818422
CSDE1	18.5091465579	19	0.840422411264	0.936931651511
CSE1L	17.4358709275	23	0.555001466706	0.962158990906
CSNK1A1	17.7519694999	8	0.666764447052	0.702552068055
CSNK2A1	17.2321418004	13	0.48753300088	0.859782927545
CSNK2A2	15.8612806031	9	0.133763567028	0.747433264887
CSNK2B	18.7700060461	2	0.882370196539	0.168817835142
CSTA	18.0302256509	2	0.74097975946	0.168817835142
CSTB	17.9624380017	7	0.72161924318	0.646377236726
CSTF1	17.4914022615	2	0.572601936052	0.168817835142
CSTF2	17.3080279391	2	0.512760340276	0.168817835142
CSTF2T	14.2471919865	1	0.0220005866823	0.0513347022587
CSTF3	16.9756563209	9	0.40510413611	0.747433264887
CTBP1	17.7111506901	9	0.652097389264	0.747433264887
CTBP2	17.1480631673	2	0.464359049575	0.168817835142
CTCF	18.4397020259	2	0.827222059255	0.168817835142
CTDNEP1	16.4266207946	4	0.247579935465	0.408917571135
CTDSPL2	16.4062856644	2	0.241419771194	0.168817835142
CTNNA1	16.786034263	3	0.341155764154	0.294074508654
CTNNA2	16.7800953848	19	0.340275740686	0.936931651511
CTNNB1	17.3196373189	16	0.515693751833	0.905690818422
CTNNBL1	15.3119931303	5	0.0668817835142	0.505426811382
CTNND1	16.5487728837	4	0.275154004107	0.408917571135
CTNND2	16.8669503345	3	0.365796421238	0.294074508654
CTPS1	17.4266731039	8	0.551481372837	0.702552068055
CTPS2	17.8078510029	7	0.679084775594	0.646377236726
CTR9	15.1522532916	6	0.0566148430625	0.580228806101
CTSA	17.1386447915	4	0.462012320329	0.408917571135
CTSB	17.404853436	8	0.542974479319	0.702552068055
CTSC	16.9754045635	3	0.404810794955	0.294074508654
CTSD	19.5520466022	11	0.948665297741	0.812848342622
CTSL	17.895918467	3	0.704898797301	0.294074508654
CTSZ	18.3850065648	1	0.818421824582	0.0513347022587
CTTN	15.9420133101	1	0.146377236726	0.0513347022587
CUL1	16.4526958374	18	0.255206805515	0.92725139337
CUL2	16.3798607385	11	0.237019653857	0.812848342622
CUL3	18.1099222205	20	0.762393663831	0.944998533294
CUL4B	17.6322277827	17	0.625110002933	0.917131123497
CUL5	17.5092052584	18	0.578175418011	0.92725139337
CUTA	17.3981247641	3	0.540921091229	0.294074508654
CXADR	18.5152668452	8	0.842182458199	0.702552068055
CYB5A	17.4110943285	4	0.545321208566	0.408917571135
CYB5B	17.1907602933	3	0.475212672338	0.294074508654
CYB5D2	16.1247408582	3	0.183631563508	0.294074508654
CYB5R1	17.4189213104	11	0.547667937812	0.812848342622
CYB5R2	18.7244944809	1	0.875036667644	0.0513347022587
CYB5R3	18.7000118681	14	0.870929891464	0.879143443825
CYC1	16.157379963	8	0.188325022001	0.702552068055
CYCS	19.0836546227	5	0.915224405984	0.505426811382
CYFIP1	17.4364439221	14	0.556174831329	0.879143443825
CYFIP2	17.543101109	17	0.593429158111	0.917131123497
CYGB	17.1271307318	1	0.459958932238	0.0513347022587
CYP20A1	14.9900958422	2	0.047227926078	0.168817835142
CYP4X1	15.8482861523	5	0.131710178938	0.505426811382
CYP51A1	17.3949903659	13	0.538867703139	0.859782927545
DAAM1	14.4492009234	9	0.0284540921091	0.747433264887
DACH1	16.8912390512	2	0.374889997067	0.168817835142
DAD1	19.6701878245	4	0.955118803168	0.408917571135
DAP3	18.435629801	11	0.826342035788	0.812848342622
DARS	17.5741814566	23	0.603696098563	0.962158990906
DARS2	17.7186176366	12	0.655324141977	0.838222352596
DAZAP1	18.6204942239	2	0.861542974479	0.168817835142
DBI	17.2843418306	5	0.50484012907	0.505426811382
DBN1	15.0546785134	8	0.0516280434145	0.702552068055
DBNL	14.6119637893	4	0.0328542094456	0.408917571135
DBR1	17.0255367955	2	0.424464652391	0.168817835142
DBT	17.1063315491	13	0.451452038721	0.859782927545
DCAF1	14.5665655864	3	0.0322675271341	0.294074508654
DCAF16	16.7334074859	1	0.323555294808	0.0513347022587
DCAF7	17.5029021788	4	0.574948665298	0.408917571135
DCAKD	17.2019941507	8	0.47785274274	0.702552068055
DCD	18.2917665666	2	0.801701378703	0.168817835142
DCLK1	18.2912116636	13	0.801114696392	0.859782927545
DCLK2	17.0624806412	5	0.438251686712	0.505426811382
DCP1A	14.801617155	2	0.0387210325609	0.168817835142
DCPS	16.3245707837	3	0.224992666471	0.294074508654
DCTN1	17.7223883904	19	0.657084188912	0.936931651511
DCTN2	17.4150391979	10	0.5470812555	0.783660897624
DCTN4	17.566724635	4	0.601936051628	0.408917571135
DCTN5	15.3833074904	2	0.0739219712526	0.168817835142
DCTN6	16.9479468728	4	0.393077148724	0.408917571135
DCUN1D1	16.0122470375	5	0.162217659138	0.505426811382
DCX	22.1769434519	5	0.996186564975	0.505426811382
DCXR	17.1832523196	6	0.473745966559	0.580228806101
DDAH1	17.6899150131	12	0.643590495747	0.838222352596
DDAH2	18.5816346449	8	0.85596949252	0.702552068055
DDB1	18.1416127974	29	0.767967145791	0.98063948372
DDOST	18.6079783731	15	0.8600762687	0.894103842769
DDT	18.9599686441	3	0.903490759754	0.294074508654
DDX1	17.6730446546	23	0.63919037841	0.962158990906
DDX17	19.3976706399	16	0.939278380757	0.905690818422
DDX18	16.3597003719	10	0.231446171898	0.783660897624
DDX21	17.7880774844	12	0.673217952479	0.838222352596
DDX23	16.0545895649	4	0.172777940745	0.408917571135
DDX27	16.9354738443	4	0.388970372543	0.408917571135
DDX28	15.5554623771	1	0.0950425344676	0.0513347022587
DDX39A	20.8087129961	12	0.988853036081	0.838222352596
DDX39B	17.139291848	8	0.462305661484	0.702552068055
DDX3X	17.2203853084	5	0.484012907011	0.505426811382
DDX3Y	18.3001126124	10	0.802874743326	0.783660897624
DDX41	16.7597825413	2	0.334408917571	0.168817835142
DDX42	16.4790362901	14	0.259313581696	0.879143443825
DDX46	16.8475184862	5	0.361102962746	0.505426811382
DDX5	18.0879481238	22	0.757406864183	0.956585508947
DDX50	16.6512590635	2	0.299794661191	0.168817835142
DDX52	15.9525266846	2	0.149017307128	0.168817835142
DDX54	14.3771504008	2	0.0266940451745	0.168817835142
DDX6	18.1822321055	13	0.778527427398	0.859782927545
DECR1	18.0836789592	12	0.756526840716	0.838222352596
DEGS1	17.1053898333	2	0.450572015254	0.168817835142
DEK	18.4368501552	6	0.826928718099	0.580228806101
DENR	17.5645108484	3	0.601056028161	0.294074508654
DERA	16.9226384521	5	0.385450278674	0.505426811382
DGCR8	15.4362794507	1	0.0818421824582	0.0513347022587
DGLUCY	15.7855781743	5	0.122616603109	0.505426811382
DGUOK	16.6268055478	3	0.294221179231	0.294074508654
DHCR24	17.4566551749	11	0.5623349956	0.812848342622
DHCR7	18.8684951598	4	0.89263713699	0.408917571135
DHODH	17.2269006031	5	0.48547961279	0.505426811382
DHPS	14.3599034957	2	0.0255206805515	0.168817835142
DHRS7	20.09671257	7	0.975652684072	0.646377236726
DHRS7B	16.9270070418	4	0.386623643297	0.408917571135
DHTKD1	16.5884229003	7	0.282780874157	0.646377236726
DHX15	17.9307134462	19	0.711352302728	0.936931651511
DHX16	16.427877642	5	0.247873276621	0.505426811382
DHX29	16.7824174627	6	0.340569081842	0.580228806101
DHX30	16.8150144256	21	0.348489293048	0.951158697565
DHX36	15.8136779373	7	0.126430038134	0.646377236726
DHX40	15.0914499052	2	0.0533880903491	0.168817835142
DHX8	14.7986508444	2	0.0384276914051	0.168817835142
DHX9	17.4226668411	21	0.549427984746	0.951158697565
DIABLO	17.1216317612	10	0.458198885304	0.783660897624
DICER1	15.920582191	9	0.141097095923	0.747433264887
DIP2B	17.0534899989	9	0.433851569375	0.747433264887
DIP2C	15.6579130798	4	0.106482839542	0.408917571135
DIRAS1	15.4302587515	1	0.0803754766794	0.0513347022587
DIS3	16.770850843	17	0.337342329129	0.917131123497
DIS3L2	16.6888795094	6	0.310648283954	0.580228806101
DKC1	18.1285529432	12	0.766207098856	0.838222352596
DLAT	19.558093208	12	0.949251980053	0.838222352596
DLD	18.636390893	14	0.864769727193	0.879143443825
DLG1	16.8455280706	2	0.359342915811	0.168817835142
DLG3	16.0349493787	6	0.169551188032	0.580228806101
DLG4	16.453210788	7	0.255500146671	0.646377236726
DLGAP4	17.095986815	6	0.447638603696	0.580228806101
DLST	19.1547317076	9	0.921091229099	0.747433264887
DMAP1	16.9067653986	1	0.38017013787	0.0513347022587
DMTN	18.6909411834	2	0.869756526841	0.168817835142
DMXL2	16.8366994771	8	0.35523613963	0.702552068055
DNAH8	19.8326695283	1	0.963625696685	0.0513347022587
DNAJA1	19.596050917	12	0.951012026987	0.838222352596
DNAJA2	16.6032650735	14	0.286300968026	0.879143443825
DNAJA3	17.4751712282	6	0.567028454092	0.580228806101
DNAJA4	19.6919312354	1	0.957172191258	0.0513347022587
DNAJB1	17.5321746999	7	0.58726899384	0.646377236726
DNAJB11	18.9334776998	12	0.899970665884	0.838222352596
DNAJB2	15.5220334307	1	0.0918157817542	0.0513347022587
DNAJB6	18.3822077796	3	0.817541801115	0.294074508654
DNAJC10	18.0281929065	6	0.739806394837	0.580228806101
DNAJC11	17.145670366	8	0.464065708419	0.702552068055
DNAJC13	15.9577472663	18	0.150484012907	0.92725139337
DNAJC16	16.3204101038	7	0.223525960692	0.646377236726
DNAJC19	17.921817193	6	0.709592255793	0.580228806101
DNAJC2	15.938174349	1	0.145790554415	0.0513347022587
DNAJC3	16.8406062394	8	0.357876210032	0.702552068055
DNAJC5	16.6065357576	3	0.287767673805	0.294074508654
DNAJC6	17.206245066	7	0.479319448519	0.646377236726
DNAJC7	16.9995784087	4	0.415077735406	0.408917571135
DNAJC8	16.7350062077	10	0.324435318275	0.783660897624
DNAJC9	18.0113124244	3	0.735992959812	0.294074508654
DNER	17.0117345906	2	0.419771193899	0.168817835142
DNM1	16.8786387272	18	0.370783220886	0.92725139337
DNM1L	17.4234175424	20	0.549721325902	0.944998533294
DNM2	18.1193994886	9	0.764153710766	0.747433264887
DNM3	15.7782367441	6	0.121736579642	0.580228806101
DNMT1	20.1198639863	1	0.976826048695	0.0513347022587
DOCK1	15.8501859229	1	0.132003520094	0.0513347022587
DOCK11	17.4644468236	3	0.56438838369	0.294074508654
DOCK7	16.5084367675	13	0.266060428278	0.859782927545
DPAGT1	17.4037751653	1	0.542681138164	0.0513347022587
DPCD	14.0439627106	1	0.0178938105016	0.0513347022587
DPM1	18.5595984031	8	0.851569375183	0.702552068055
DPP10	15.4543086948	2	0.0836022293928	0.168817835142
DPP3	16.5372564956	20	0.273100616016	0.944998533294
DPP7	16.1922497648	7	0.197125256674	0.646377236726
DPY19L3	17.8549251123	2	0.692285127603	0.168817835142
DPY30	16.4141227411	3	0.244646523907	0.294074508654
DPYS	16.9461852378	2	0.392197125257	0.168817835142
DPYSL2	19.4987070665	23	0.945438545028	0.962158990906
DPYSL3	19.3058427114	25	0.932531534174	0.968759166911
DPYSL4	17.9610249438	19	0.721325902024	0.936931651511
DPYSL5	19.0703812326	18	0.913757700205	0.92725139337
DR1	19.9887003662	2	0.972132590202	0.168817835142
DRAP1	18.5766467427	4	0.855089469053	0.408917571135
DRG1	16.6686044398	3	0.303021413904	0.294074508654
DRG2	16.2290703088	1	0.203285420945	0.0513347022587
DSCR3	16.0586544043	2	0.173364623057	0.168817835142
DSG1	16.8260382987	3	0.35112936345	0.294074508654
DST	16.1766438754	44	0.192431798181	0.995013200352
DSTN	17.701006248	6	0.647990613083	0.580228806101
DTX3	18.0070092526	1	0.734526254033	0.0513347022587
DTYMK	17.2052253633	7	0.479026107363	0.646377236726
DUSP3	17.1748291231	4	0.471399237313	0.408917571135
DUT	17.7838181581	3	0.672631270167	0.294074508654
DYNC1H1	18.1769230623	186	0.776180698152	1
DYNC1I1	15.8131899884	2	0.126136696979	0.168817835142
DYNC1I2	17.2832807208	8	0.504253446759	0.702552068055
DYNC1LI1	18.0393989115	13	0.742739806395	0.859782927545
DYNC1LI2	17.1355691142	8	0.460838955705	0.702552068055
DYNC2H1	15.6354389293	7	0.104429451452	0.646377236726
DYNLL1	19.9409531616	2	0.970665884424	0.168817835142
DYNLL2	21.3866362027	1	0.993253153417	0.0513347022587
DYNLRB1	17.3130389799	6	0.513933704899	0.580228806101
DYNLT1	17.9511547414	3	0.719272513934	0.294074508654
EBF1	17.6980177314	3	0.646230566148	0.294074508654
EBF2	17.8611243319	1	0.694045174538	0.0513347022587
EBF3	19.3870468763	6	0.937811674978	0.580228806101
EBP	15.738112751	3	0.118216485773	0.294074508654
ECE1	16.6905461999	3	0.311528307422	0.294074508654
ECH1	16.9751788741	9	0.404517453799	0.747433264887
ECHDC1	17.0078996817	5	0.417717805808	0.505426811382
ECHS1	17.5478606215	12	0.594602522734	0.838222352596
ECI1	18.471753318	6	0.832795541214	0.580228806101
ECI2	17.133676888	4	0.46054561455	0.408917571135
ECM29	15.7278248675	11	0.116163097683	0.812848342622
ECSIT	17.6575649827	4	0.634790261074	0.408917571135
EDC4	17.4181752639	9	0.547374596656	0.747433264887
EDEM3	15.2703185531	5	0.0648283954239	0.505426811382
EDF1	14.1087459102	4	0.0190671751247	0.408917571135
EDIL3	19.0422492016	16	0.911410970959	0.905690818422
EDRF1	14.1921809412	1	0.0202405397477	0.0513347022587
EEA1	16.4132476449	30	0.243179818128	0.983132883544
EED	16.52504748	5	0.269287180991	0.505426811382
EEF1A1	18.4440816515	23	0.828395423878	0.962158990906
EEF1A2	18.4004527084	8	0.820768553828	0.702552068055
EEF1B2	18.0434431749	6	0.743326488706	0.580228806101
EEF1D	18.8523889107	5	0.890877090056	0.505426811382
EEF1E1	16.3223079545	9	0.224112643004	0.747433264887
EEF1G	18.4549391063	18	0.829568788501	0.92725139337
EEF2	18.3321929035	28	0.807568201819	0.976972719273
EFHD2	15.6055436189	2	0.102669404517	0.168817835142
EFL1	17.1056255296	2	0.45086535641	0.168817835142
EFTUD2	17.7995344143	28	0.676738046348	0.976972719273
EHBP1	16.5933823485	2	0.284834262247	0.168817835142
EHD1	18.225762451	17	0.789381050161	0.917131123497
EHD3	16.9542418053	3	0.396890583749	0.294074508654
EI24	19.9116514067	1	0.968319155177	0.0513347022587
EIF1	18.9730717277	4	0.904957465532	0.408917571135
EIF2A	16.917679976	8	0.38369023174	0.702552068055
EIF2AK2	16.2185359789	6	0.201232032854	0.580228806101
EIF2B3	16.9804034255	4	0.406570841889	0.408917571135
EIF2S1	18.055376943	12	0.747139923731	0.838222352596
EIF2S2	17.5364009789	8	0.590495746553	0.702552068055
EIF2S3	17.8904046256	13	0.701965385744	0.859782927545
EIF3A	16.9181443351	33	0.383983572895	0.988119683192
EIF3B	17.9176805717	23	0.708125550015	0.962158990906
EIF3C	17.4850570867	16	0.56996186565	0.905690818422
EIF3D	18.7583829965	7	0.881196831916	0.646377236726
EIF3E	17.2945040852	17	0.508946905251	0.917131123497
EIF3F	17.3895054325	7	0.535934291581	0.646377236726
EIF3G	17.3522203621	3	0.525080668818	0.294074508654
EIF3H	17.4874921224	7	0.570841889117	0.646377236726
EIF3I	17.7948337002	7	0.675271340569	0.646377236726
EIF3J	16.363821245	6	0.232912877677	0.580228806101
EIF3L	17.4889444031	18	0.57201525374	0.92725139337
EIF3M	16.1497160414	13	0.187738339689	0.859782927545
EIF4A1	19.0821725959	18	0.914931064828	0.92725139337
EIF4A2	17.8547530092	10	0.691991786448	0.783660897624
EIF4A3	19.4162909598	17	0.941331768847	0.917131123497
EIF4B	18.0584493605	6	0.747726606043	0.580228806101
EIF4E	16.8904099544	6	0.374303314755	0.580228806101
EIF4G1	16.4846410099	17	0.261953652097	0.917131123497
EIF4G2	17.7473093662	19	0.665591082429	0.936931651511
EIF4G3	16.6523412629	12	0.300088002347	0.838222352596
EIF4H	18.2722583094	2	0.797301261367	0.168817835142
EIF5	17.6553162628	8	0.633910237606	0.702552068055
EIF5A	18.4014970883	7	0.821941918451	0.646377236726
EIF5B	17.4203140619	13	0.548254620123	0.859782927545
EIF6	18.5428676225	3	0.847755940158	0.294074508654
ELAC2	17.0939834176	4	0.446465239073	0.408917571135
ELAVL1	19.9538413049	7	0.971545907891	0.646377236726
ELAVL2	18.7420447369	3	0.878850102669	0.294074508654
ELAVL3	19.3838468152	4	0.936638310355	0.408917571135
ELAVL4	19.5779718065	12	0.950425344676	0.838222352596
ELMO1	16.1849032991	3	0.19389850396	0.294074508654
ELMOD2	18.2776219225	8	0.798181284834	0.702552068055
ELOB	17.4138875821	5	0.546494573189	0.505426811382
ELOC	18.2714274305	4	0.797007920211	0.408917571135
ELOVL5	17.988897025	1	0.728072748607	0.0513347022587
ELP1	15.9789660463	3	0.156937518334	0.294074508654
EMC1	17.3561628959	24	0.526254033441	0.966265767087
EMC10	19.6523291214	2	0.953945438545	0.168817835142
EMC2	18.219252117	8	0.788207685538	0.702552068055
EMC3	17.6502775622	5	0.63156350836	0.505426811382
EMC4	16.8566479712	1	0.363156350836	0.0513347022587
EMC7	18.7244849175	4	0.874743326489	0.408917571135
EMC8	16.9986304626	6	0.414784394251	0.580228806101
EML4	17.3056893492	5	0.512173657964	0.505426811382
ENAH	17.7024343957	5	0.64887063655	0.505426811382
ENDOD1	18.6224127471	4	0.862422997947	0.408917571135
ENO1	17.8392649255	21	0.687298327955	0.951158697565
ENO2	17.9901475253	16	0.728366089762	0.905690818422
ENO3	17.3020333917	10	0.51041361103	0.783660897624
ENOPH1	17.0125199608	4	0.420064535054	0.408917571135
ENPP4	16.8661345381	4	0.365503080082	0.408917571135
ENTPD4	17.6673411235	1	0.637430331476	0.0513347022587
ENTPD6	16.8302641695	1	0.352302728073	0.0513347022587
ENY2	17.8870755543	2	0.701085362276	0.168817835142
EP300	16.7379854169	2	0.325315341742	0.168817835142
EPB41	17.733836246	5	0.660310941625	0.505426811382
EPB41L1	17.6758932311	10	0.639483719566	0.783660897624
EPB41L2	16.7660165091	4	0.33587562335	0.408917571135
EPB41L3	17.6456363152	15	0.630096802581	0.894103842769
EPB41L5	17.6108647805	2	0.618949838662	0.168817835142
EPDR1	17.4777117987	6	0.567908477559	0.580228806101
EPHB2	17.3553039086	7	0.525960692285	0.646377236726
EPHX1	18.9165598206	13	0.898797301261	0.859782927545
EPHX2	15.0178837432	3	0.0492813141684	0.294074508654
EPM2AIP1	17.0272570414	4	0.425344675858	0.408917571135
EPN1	16.3138399693	3	0.221765913758	0.294074508654
EPRS	17.1485700902	22	0.464945731886	0.956585508947
EPS15L1	15.8277765222	6	0.128190085069	0.580228806101
ERAP1	16.8992963686	13	0.37811674978	0.859782927545
ERC1	17.0707482906	8	0.440598415958	0.702552068055
ERCC3	17.2309929705	1	0.486946318568	0.0513347022587
ERCC4	14.764458657	1	0.0381343502493	0.0513347022587
ERGIC1	18.7183639656	8	0.87327662071	0.702552068055
ERH	19.6214005769	3	0.952772073922	0.294074508654
ERI3	16.1430667726	4	0.186564975066	0.408917571135
ERLEC1	18.6383336756	5	0.865356409504	0.505426811382
ERLIN1	15.7766312073	5	0.121443238486	0.505426811382
ERLIN2	17.978423448	11	0.725139337049	0.812848342622
